meter_id,X2018_7_1_1h,X2018_7_1_2h,X2018_7_1_3h,X2018_7_1_4h,X2018_7_1_5h,X2018_7_1_6h,X2018_7_1_7h,X2018_7_1_8h,X2018_7_1_9h,X2018_7_1_10h,X2018_7_1_11h,X2018_7_1_12h,X2018_7_1_13h,X2018_7_1_14h,X2018_7_1_15h,X2018_7_1_16h,X2018_7_1_17h,X2018_7_1_18h,X2018_7_1_19h,X2018_7_1_20h,X2018_7_1_21h,X2018_7_1_22h,X2018_7_1_23h,X2018_7_1_24h,X2018_7_1_d,X2018_7_2_d,X2018_7_3_d,X2018_7_4_d,X2018_7_5_d,X2018_7_6_d,X2018_7_7_d,X2018_7_8_d,X2018_7_9_d,X2018_7_10_d,X2018_7_m,X2018_8_m,X2018_9_m,X2018_10_m,X2018_11_m
X2,0.9010579214483718,1.0698701043624077,1.2033518148226303,1.3088973194172828,1.392353348724455,1.4583429790215323,1.5105217292316229,1.5517800596879399,1.5844034902068542,1.610199207266934,1.6305961737434638,1.6467242868126104,1.6594769690053512,1.6695606596647483,1.677533948403355,1.683838518372481,1.6888236134566648,1.6927653847622497,1.6958821881056458,1.698346679911054,1.7002953815741835,1.701836242113281,1.7030546180431991,1.7040180017297417,56.041437990054334,56.461700728516135,56.881963466977936,57.30222620543974,57.72248894390154,58.14275168236334,58.56301442082514,58.98327715928694,59.40353989774874,59.823802636210544,1932.7067510764218,2336.579242738212,2645.7461244714636,3131.2960811694793,3414.82693585656
X8,0.00022485207080859694,0.00022485207080859694,0.00022485207080859694,0.00022485207080859694,0.00022485207080859694,0.00022485207080859694,0.00022485207080859694,0.00022485207080859694,0.00022485207080859694,0.00022485207080859694,0.00022485207080859694,0.00022485207080859694,0.00022485207080859694,0.00022485207080859694,0.00022485207080859694,0.00022485207080859694,0.00022485207080859694,0.00022485207080859694,0.00022485207080859694,0.00022485207080859694,0.00022485207080859694,0.00022485207080859694,0.00022485207080859694,0.00022485207080859694,0.005277777207964707,0.005277777207964707,0.005277777207964707,0.005277777207964707,0.005277777207964707,0.005277777207964707,0.005277777207964707,0.005277777207964707,0.005277777207964707,0.005277777207964707,0.16361109344690597,0.16361109344690597,0.15833331623894126,0.16361109344690597,0.15833331623894126
X9,0.21087651142503294,0.14605290578458638,0.10322346469323287,0.07492089972224876,0.056213158384847965,0.04384268046160149,0.035657887352801176,0.03023768776346137,0.026643468310386158,0.02425528635778353,0.02266367739283765,0.021598195123301956,0.02088021308778439,0.020391750697812478,0.020054883220690774,0.01981814232553301,0.019647533810593622,0.019520604922258517,0.019422525891950437,0.019343501839280332,0.019277063365798985,0.019218937513120767,0.01916630204460209,0.019117292907529684,0.3703737136098135,0.3566051906089931,0.34283666760817266,0.32906814460735223,0.3152996216065318,0.30153109860571137,0.28776257560489094,0.2739940526040705,0.26022552960325007,0.2464570066024296,5.079221926522712,-8.15232867726574,-20.487548878588505,-34.18860567181718,-45.683945970089894
X13,0.01054583139834363,0.008725460562256362,0.007336070375670682,0.006275624310334989,0.005466243426301657,0.004848486958667256,0.00437698700007864,0.004017116690990052,0.00374244723025207,0.0035328069494154467,0.003372799909567712,0.0032506752267602752,0.003157464089519002,0.0030863210911825315,0.0030320215046513426,0.002990577579509006,0.0029589456824554794,0.002934802773506376,0.0029163758024164546,0.0029023114962359268,0.002891576975224613,0.0028833838983772196,0.002877130567822782,0.002872357740257336,0.058799998359156974,0.058799998359156974,0.058799998359156974,0.058799998359156974,0.058799998359156974,0.058799998359156974,0.058799998359156974,0.058799998359156974,0.058799998359156974,0.058799998359156974,1.822799949133866,1.822799949133866,1.763999950774709,1.822799949133866,1.763999950774709
X14,0.4702404143764474,0.46356197132354704,0.4588823958445619,0.4556034240108486,0.4533058531447372,0.45169594853057476,0.45056789067393593,0.4497774621499537,0.4492236100156435,0.44883552661863435,0.4485635971383558,0.44837305654111703,0.4482395450176187,0.4481459936843849,0.4480804423992187,0.4480345107076178,0.44800232643711924,0.44797977496489116,0.4479639731806104,0.447952900893004,0.44794514255694146,0.44793970630197777,0.4479358971259132,0.44793322804170216,14.854216788887419,13.713363054529653,13.26255585096198,13.105146617839441,13.072486028786974,13.092866788908504,13.13579997629824,13.188322135002021,13.244921387925778,13.303254163323858,427.0931298776635,480.7499371253392,519.7896444666883,593.4819947724937,628.885184125235
X17,0.4540698355733969,0.45593448769537825,0.457398975283695,0.45854917583373367,0.4594525370611442,0.4601620320332699,0.4607192655077622,0.46115691363395606,0.46150064008099967,0.461770600954418,0.4619826267493595,0.4621491506502171,0.4622799376120794,0.4623826569773182,0.4624633322055275,0.4625266940889611,0.46257645816600634,0.4626155426002114,0.46264623930128235,0.46267034832257947,0.46268928341617677,0.46270415493522843,0.462715834945035,0.46272500836091857,9.982474387185794,9.957367089732456,9.932259792279117,9.907152494825779,9.88204519737244,9.856937899919101,9.831830602465763,9.806723305012424,9.781616007559085,9.756508710105747,297.78181268695715,273.6536998342988,241.8529839601616,226.17580035003462,195.90662962055046
X19,0.25668799992285796,0.2978103132525161,0.333605747130021,0.36476433191602614,0.39188671320043883,0.4154957304773553,0.4360464959480136,0.4539351677413515,0.46950658667397743,0.4830609237637574,0.49485946664146824,0.505129656405462,0.5140694720150408,0.5218512467407096,0.52862499024121,0.5345212803071793,0.5396537800157201,0.5441214288191953,0.5480103498059768,0.5513955098995065,0.5543421649994109,0.5569071179227274,0.5591398133946349,0.5610832911968827,3.6335516251862385,3.3304169898530755,3.0842143408828933,2.8534231960742527,2.626803949625295,2.4013140371946844,2.1761298357893764,1.9510283904415968,1.725949347181053,1.5008763681716044,4.810756387825609,-211.62898360699813,-410.74195840333016,-637.2377304265511,-822.6213908093491
X21,0.09677377705691054,0.10117659201708212,0.1047154105811163,0.10755978104465833,0.10984598000837328,0.11168354152459811,0.11316050498206709,0.11434763316005611,0.11530180254308917,0.11606872832953621,0.11668515469195812,0.11718061522673692,0.11757884793787343,0.11789893254822478,0.1181562046278874,0.11836299033652009,0.11852919698183817,0.1186627876885197,0.1187701629193808,0.11885646712787606,0.11892583523394915,0.11898159073213471,0.11902640492346708,0.11906242490015331,5.628175297325863,2.8607514221128394,2.8607514221128394,2.8607514221128394,2.8607514221128394,2.8607514221128394,2.8607514221128394,2.8607514221128394,2.8607514221128394,2.8607514221128394,91.45071796071106,88.68329408549803,85.82254266338519,88.68329408549803,85.82254266338519
X27,1.5123279298155847,1.9201417352926573,2.270740443268312,2.5721511664546033,2.831274836864683,3.0540442057079127,3.2455596763566357,3.4102060803405405,3.551753070006735,3.67344142637995,3.7780572582795613,3.867995791515077,3.945316208641981,4.011788794858425,4.068935469468969,4.118064630901166,4.160301113067105,4.196611938934051,4.227828460943618,4.25466539519415,4.277737185182372,4.297572069759399,4.314624177393217,4.3292839236411025,133.6997347435973,134.44613215261225,135.1925295616272,135.93892697064214,136.6853243796571,137.43172178867204,138.17811919768698,138.92451660670193,139.67091401571687,140.41731142473182,4491.766572243466,5209.05448230683,5723.9740959972205,6620.491982754093,7089.881354494573
X28,1.2242087252484275,2.175811931259519,2.8532481297131302,3.3355077522915044,3.678823246946699,3.9232258951306367,4.097213540224586,4.22107349374913,4.309248076943347,4.372018624648527,4.416704309757235,4.448515573584551,4.4711616738698945,4.487283191735949,4.498759928791366,4.5069300958025345,4.512746350777102,4.516886880815588,4.519834480099761,4.521932844671277,4.523426648085682,4.524490070844137,4.525247110192351,4.525786038450362,140.8982899823704,119.73342853031792,126.3501271637464,124.9867820376899,125.91564434013473,126.18608733390954,126.64565631193828,127.05090027633358,127.47174869147591,127.88811484574373,4055.193555128941,4443.257683644234,4681.817001753056,5232.497453312082,5445.597424012265
