meter_id,X2018_7_1_1h,X2018_7_1_2h,X2018_7_1_3h,X2018_7_1_4h,X2018_7_1_5h,X2018_7_1_6h,X2018_7_1_7h,X2018_7_1_8h,X2018_7_1_9h,X2018_7_1_10h,X2018_7_1_11h,X2018_7_1_12h,X2018_7_1_13h,X2018_7_1_14h,X2018_7_1_15h,X2018_7_1_16h,X2018_7_1_17h,X2018_7_1_18h,X2018_7_1_19h,X2018_7_1_20h,X2018_7_1_21h,X2018_7_1_22h,X2018_7_1_23h,X2018_7_1_24h,X2018_7_1_d,X2018_7_2_d,X2018_7_3_d,X2018_7_4_d,X2018_7_5_d,X2018_7_6_d,X2018_7_7_d,X2018_7_8_d,X2018_7_9_d,X2018_7_10_d,X2018_7_m,X2018_8_m,X2018_9_m,X2018_10_m,X2018_11_m
X5,6.853069489516495,6.659136552326295,6.528973942617533,6.4416193176404875,6.383000997292334,6.343672891349268,6.317293992919129,6.29960768710054,6.287756577469433,6.279822540231801,6.274517970049386,6.270978518378947,6.2686239620868855,6.267064806810775,6.266039591313417,6.265372800914364,6.264946615460302,6.264681944196591,6.264525694784664,6.26444222720026,6.264407616874151,6.264405803631728,6.264426006538715,6.264460988529093,151.82810522241428,150.68173727505354,150.2771085378762,150.148738723036,150.12326085609755,150.1361048390145,150.16322169951118,150.1956544577313,150.2300671088251,150.26521716609088,4667.834235192629,4699.0327745329805,4580.013819532509,4766.329119167539,4645.139314340146
X7,1.2661402015048693,1.2806993604997372,1.293234898042224,1.3040280833858613,1.313321091321682,1.3213224360355607,1.3282116496973224,1.3341433107586287,1.3392505123455831,1.3436478485689791,1.3474339857582733,1.3506938763119882,1.353500664838365,1.3559173293557742,1.3579980943777277,1.3597896475889388,1.3613321874119064,1.3626603249690556,1.3638038606784395,1.36478845290806,1.3656361936919061,1.3663661044254825,1.3669945626631208,1.367535669593444,56.50337777583565,42.33652705374252,36.72014139771245,34.4935500079925,33.61082764517681,33.26087624708356,33.12213955456703,33.06713800305073,33.045332879875836,33.03668833470275,1062.8515418223658,1023.9613147240709,990.9303045716683,1023.9613147240573,990.9303045716683
X10,2.1329283759520528,2.2851046557953225,2.4124805847386805,2.5190979057225653,2.608339673991322,2.683037604217295,2.745561923135322,2.7978965787855774,2.841702192815883,2.87836875337178,2.9090597205630893,2.9347489440096695,2.956251563890454,2.9742498760114473,2.9893149816125644,3.001924908879471,3.0124797811709,3.0213145132617614,3.0287094384642845,3.034899203834473,3.040080215716096,3.04441687187544,3.0480467779775817,3.051085113927269,86.01709280153865,73.67960551997353,73.67960551997353,73.67960551997353,73.67960551997353,73.67960551997353,73.67960551997353,73.67960551997353,73.67960551997353,73.67960551997353,2296.4052584007445,2284.0677711191793,2210.388165599206,2284.0677711191793,2210.388165599206
X16,3.3014662456392543,3.3929388753310334,3.469326509566649,3.533116855200919,3.5863873647128157,3.6308728923493447,3.6680221929141994,3.6990451031904095,3.7249519425486795,3.746586415896265,3.7646530905127498,3.77974034160751,3.7923395138640723,3.802860923003054,3.811647218484663,3.8189845425322684,3.825111848891616,3.8302286848085947,3.834501689660285,3.838070021879417,3.8410498909102375,3.843538341787438,3.845616415590076,3.847351788696604,114.56905380368124,101.05299495752944,95.88582714142628,93.91042709739835,93.15523480002715,92.86652598495294,92.75615306378877,92.71395767144102,92.6978264400067,92.69165949586636,2908.746720310489,2873.323125101637,2780.6352823564193,2873.323125101633,2780.6352823564193
X18,2.5058736573664517,2.516599324969963,2.525692440875708,2.5334014954475887,2.5399371563814475,2.5454780256857297,2.5501755203932785,2.554158010380977,2.5575343263726977,2.5603967339898315,2.562823455122189,2.564880805521546,2.566625007032504,2.568103723984065,2.5693573657273476,2.570420190914305,2.571321243694403,2.572085147412988,2.572732777500988,2.57328183194421,2.5737473149216195,2.5741419468291333,2.5744765118937782,2.5747601528775648,64.18961083339417,62.76615102946684,62.20750018173845,61.98825214339794,61.90220608706127,61.86843646309048,61.85518324090135,61.84998188306134,61.84794055884646,61.847139421013146,1921.1017960623644,1917.2452789171155,1855.3986570165625,1917.2452789171145,1855.3986570165625
X20,0.4752912274848279,0.3585535322047361,0.2949029662351289,0.2601978563001528,0.24127509202852182,0.2309575621791538,0.22533198757152673,0.22226467493681534,0.22059224012699086,0.21968035453650367,0.2191831540924245,0.21891205837145755,0.2187642449678257,0.21868365054820413,0.2186397068982066,0.21861574687238633,0.21860268280425948,0.21859555969524022,0.21859167586046474,0.21858955822159068,0.21858840359101028,0.21858777403523783,0.21858743077352505,0.21858724361202386,5.250202922886913,32.757825901592284,20.219620924021157,26.041279300653635,23.445467004609057,24.708823546504437,24.202861881201326,24.508081858833314,24.441398322921078,24.545221879459906,756.8131915995665,817.9871240800605,837.5559076644034,912.9617517601155,929.4668376777555
X26,1.0975876861363978,1.2016844855032893,1.2766253189128949,1.330576338985396,1.3694164803934086,1.3973780756063845,1.4175080436886591,1.4319999069713858,1.4424328147905574,1.4499436202294325,1.4553507607235687,1.4592434415500484,1.462045840347208,1.4640633289028844,1.4655157489069217,1.4665613676600948,1.4673141241450982,1.4678560447294364,1.4682461814145134,1.4685270466140312,1.46872924564662,1.4688748117361543,1.4689796069280545,1.4690550505446316,36.42124745652063,34.27479793102505,36.12442009705954,34.53057774649402,35.90401145912225,34.72050660224951,35.740347409536085,34.86153794275012,35.6188189550362,34.966260518602446,1093.9428488236908,1093.3112170577124,1058.0491737302643,1093.3174180591616,1058.0491135595955
X30,5.327589021149804,5.059071767013862,4.825840920019975,4.62325942050134,4.447299574382467,4.294462975187834,4.161710949264826,4.04640414134364,3.946250039283575,3.859257394700836,3.783696633275805,3.718065467623631,3.6610590290485407,3.611543924346025,3.5685357018542514,3.5311792787382177,3.4987319403649315,3.470548573765825,3.446068841600379,3.4248060416156902,3.4063374301074707,3.3902958169950326,3.3763622654048318,3.364259750616824,108.24789704401252,108.32831232034404,108.40872759667556,108.48914287300708,108.5695581493386,108.64997342567013,108.73038870200165,108.81080397833317,108.89121925466469,108.97163453099621,3393.0779118585456,3470.356992413138,3431.989970501218,3622.4222799560453,3579.149926187902
X31,0.2235069166572199,0.2819021653276102,0.3280151052172125,0.3644290819307029,0.393184084393463,0.41589102939809935,0.4338220086115886,0.4479815538735749,0.4591629132203869,0.46799249033810575,0.4749649370379762,0.48047086470975287,0.48481872720792,0.4882521010969142,0.4909633313316781,0.4931043068337814,0.49479496963394964,0.49613003428138003,0.49718429395553926,0.49801681054018365,0.49867422339651885,0.49919336220005317,0.4996033102178596,0.4999270336154543,11.269033404287299,11.463599367214762,11.608213875185072,11.715701102657086,11.795592838498639,11.85497374919743,11.899109635322265,11.931914393974505,11.956297096684679,11.974419961045761,369.881892760631,372.8332130857061,360.80662449154755,372.83351200587566,360.806624521819
X32,0.17608728848517496,0.25534854240124916,0.31506784711173424,0.3600632916561777,0.3939650599297225,0.419508310001136,0.43875384371330833,0.45325436995138807,0.4641797755195512,0.4724115103455182,0.47861370190923436,0.4832867363310535,0.48680762898378266,0.4894604416859874,0.4914592005028812,0.4929651631382344,0.4940998290318435,0.49495474180318055,0.4955988748917943,0.4960841962599594,0.4964498611117753,0.4967253708927665,0.49693295343466215,0.49708935627286566,11.391823374000937,11.410623699198261,11.402365624082655,11.403262149343062,11.401061421732816,11.399908579879538,11.398401209479347,11.397013785828829,11.395585780896825,11.394171505727499,352.9443007683175,351.5931347741223,338.9541831263787,348.9121770203937,336.359707880835
