,meter_id,X2018_7_1_d,X2018_7_2_d,X2018_7_3_d,X2018_7_4_d,X2018_7_5_d,X2018_7_6_d,X2018_7_7_d,X2018_7_8_d,X2018_7_9_d,X2018_7_10_d
0,X7,33.48452772743372,33.48452772743372,33.14596731401206,32.011073556082884,33.48452772743372,33.48452772743372,33.48452772743372,32.65631988362611,33.48452772743372,33.48452772743372
0,X263,7.412014642296893,6.630681124619182,6.630681124619182,6.570973183068538,6.570973183068538,6.570973183068538,7.412014642296893,7.386919164365988,6.605585646688277,6.630681124619182
0,X450,6.258933725571818,6.271377853846303,6.271377853846303,6.741495843070841,6.7290517147963556,6.7290517147963556,6.7290517147963556,6.278877921987316,6.271377853846303,6.035261557605446
0,X18,61.8982601072958,60.671112278148534,60.671112278148534,60.671112278148534,60.671112278148534,61.8982601072958,61.8982601072958,60.671112278148534,61.8982601072958,61.8982601072958
0,X206,8.901132161106062,6.762614846317908,7.216480245182537,8.733245357061389,6.516131146232035,8.569813855316863,7.663863101250858,7.083492221502611,8.359935759389156,8.261627213310637
0,X133,9.827219277144069,6.560154903306367,6.507219484987572,7.141804164111698,6.2301552513946215,7.178355688072231,9.41899841387517,9.30583271207428,7.055993411999447,6.6807737808071606
0,X41,51.47600686405901,51.47600686405901,51.47600686405901,51.47600686405901,51.47600686405901,51.47600686405901,51.47600686405901,51.47600686405901,51.47600686405901,51.47600686405901
0,X195,7.294650435891673,6.89668534791836,6.89668534791836,6.89668534791836,6.998926892272796,6.976811052027213,7.294650435891673,7.3315810079345765,6.865146723602052,7.015499684610885
0,X155,7.43115362906755,7.755666980644545,7.636708694039133,7.636708694039133,7.636708694039133,7.688392059654839,8.025884153219065,8.025884153219065,7.433096267504469,7.863586574692316
0,X134,9.361388446921865,7.949804119377241,7.949804119377241,7.949804119377241,7.904808911253039,7.904808911253039,7.949804119377241,8.27284859303024,7.949804119377241,7.949804119377241
0,X297,5.1204999353637985,4.5434496673594875,4.5434496673594875,4.5434496673594875,4.402325550953118,4.402325550953118,4.325525588619263,4.552341237400656,4.325525588619263,4.401742504573525
0,X175,9.918154648830242,8.197962518955666,8.197962518955666,8.197962518955666,8.197962518955666,8.365265087899083,9.918154648830242,9.664446192088954,8.197962518955666,8.61897354464037
0,X254,8.313732097090575,7.321103821493262,7.408621466087112,7.321103821493262,7.321103821493262,7.472864054585108,8.196386787580202,8.196386787580202,7.408621466087112,7.420487104238937
0,X196,11.950364390033037,11.305693563585253,11.305693563585253,11.261867186013104,11.69728392427935,11.436297593682491,11.461115103186016,11.913338349563993,11.332815430335966,11.49523936080502
0,X481,6.086748483288711,6.125618958434823,6.113840573446708,6.10437953298288,6.125346091540345,6.125346091540345,6.086748483288711,6.086748483288711,6.132979363625732,6.099723630425077
0,X412,1.4794306707835485,1.0352912057353931,1.0352912057353931,1.0433270046152947,1.0372694243557066,0.9929132578536262,0.9656161526877712,1.4440776458612794,0.9978575315813082,0.9480184636470167
0,X337,8.503338696210362,6.837538748515696,5.003594333857112,4.877878461765512,10.336961179815395,5.410438958243566,7.743390381919738,8.48012770694172,7.7781218037895705,8.119103310526
0,X406,6.922595197516631,6.944819460725766,6.944819460725766,7.112500653785415,6.836644317665383,6.679139504866797,6.669119339732126,6.58727469181397,6.539718151662822,6.792469758573044
0,X67,12.166613840161029,21.121589318857463,14.451368899588209,16.311472473487058,21.190531111994332,14.451368899588209,20.441052796736,12.737582968679902,14.779604501630121,14.53687097515316
0,X414,5.3494358829190505,5.3494358829190505,5.3494358829190505,5.3494358829190505,5.3494358829190505,5.3494358829190505,5.3494358829190505,5.3494358829190505,5.3494358829190505,5.3494358829190505
0,X55,259.90268495487607,259.90268495487607,259.90268495487607,259.90268495487607,259.90268495487607,259.90268495487607,259.90268495487607,259.90268495487607,259.90268495487607,259.90268495487607
0,X91,8.36502112762106,30.941768927357625,26.93288294116259,26.93288294116259,25.349383248479864,25.586273755179676,8.243452552973334,25.54114429502959,26.904148032239455,18.82698114395005
0,X260,5.454901542169219,5.46069270589327,5.46069270589327,5.436789706277668,5.419922696683431,5.562773026363108,5.786949492609361,5.454901542169219,5.46069270589327,5.46069270589327
0,X252,11.52604181455651,11.52604181455651,11.52604181455651,11.52604181455651,11.483689357200152,11.52604181455651,11.66515429616248,11.52604181455651,11.52604181455651,10.933458461447463
0,X5,151.20834131612833,151.29020822953112,144.93206048868873,144.93206048868873,144.93206048868873,151.29020822953112,150.60955010974212,138.2246161258795,144.33326928230252,144.33326928230252
0,X455,6.304155923359183,6.304155923359183,6.304155923359183,6.304155923359183,6.304155923359183,6.304155923359183,6.304155923359183,6.304155923359183,6.304155923359183,6.304155923359183
0,X43,14.747647500510029,16.39450512224337,16.39450512224337,16.39450512224337,16.39450512224337,16.39450512224337,16.39450512224337,16.39450512224337,16.39450512224337,16.39450512224337
0,X320,4.81535711280917,4.81535711280917,4.81535711280917,4.81535711280917,4.81535711280917,4.81535711280917,4.81535711280917,4.81535711280917,4.81535711280917,4.81535711280917
0,X276,4.046805605016943,4.046805605016943,4.046805605016943,4.046805605016943,3.9797044913710757,3.9686868547881233,3.9797044913710757,3.9686868547881233,4.014923091923286,4.014923091923286
0,X423,5.917880450298109,6.137612072631736,6.137612072631736,6.137612072631736,6.244337276803048,6.244337276803048,6.096085266093631,6.096085266093631,5.366476376294254,5.975304872703246
0,X218,8.029191392312441,7.329363672616571,7.329363672616571,7.329363672616571,7.329363672616571,7.329363672616571,7.329363672616571,8.029191392312441,7.510327655846127,7.224856958748237
0,X399,3.5146511163187797,3.547853414744484,3.4500644485907546,3.1720797012472177,3.5080070516341717,3.3095359846959096,3.3095359846959096,3.5146511163187797,3.23160935541068,3.191762992300368
0,X213,7.563458032224509,6.681767295332326,6.887988286302982,6.796619340236514,6.528819167885606,6.3690394415585,7.578999238466948,7.273025021277182,6.67049968193268,6.409899232813275
0,X379,5.597555655784486,5.9428305797072305,5.9428305797072305,5.597555655784486,5.391628120422086,5.597555655784486,5.597555655784486,5.597555655784486,5.9428305797072305,5.9428305797072305
0,X468,6.230173510696492,5.105979282883287,4.997304820990973,5.38551935430614,5.38551935430614,5.276844892413826,6.230173510696492,6.293206068836837,5.105979282883287,4.997304820990973
0,X253,7.627690446656777,8.252667418533077,8.324355654575626,8.324355654575626,8.161318276105984,7.907094492121951,7.687658096885643,7.627690446656777,8.167410040349866,8.167410040349866
0,X247,7.892035635509613,6.802000121745173,6.6268698654553155,6.655199008218462,6.504485721530959,6.5241774260352745,7.55512248670857,7.633242230199956,6.479300071745637,6.361099846679811
0,X262,7.324943787999741,7.324943787999741,7.324943787999741,7.0909181474392975,7.324943787999741,6.972732070741412,6.74814143415924,7.324943787999741,7.047576117178398,6.813550476617954
0,X248,5.502099151658748,5.081142969485664,4.812941303423805,5.008594272224099,4.764230359472558,4.92772735315561,5.243375644772031,4.947536114592628,4.613575941108773,4.340049528954663
0,X357,7.6326488654982105,7.4486778942702045,7.367917223980274,7.293434547297874,7.367917223980274,7.4486778942702045,7.6326488654982105,7.55188819520828,7.825963213633672,7.367917223980274
0,X215,11.245784490934684,11.638279047459816,11.638279047459816,11.535941470837464,10.815337384717166,10.609651225767161,10.730015812437308,10.747557719133678,11.34985826648085,11.311377310343213
0,X177,9.367398721096542,7.131919063011234,7.112500578215329,7.072866399517973,6.62575057771227,6.709353929595035,8.156378976335288,8.12450746967113,6.761338555397626,7.010342475876437
0,X228,8.807301406911046,8.742269680418186,8.785773820543398,8.785773820543398,8.785773820543398,8.722016947678465,8.722016947678465,8.785773820543398,8.849277741631724,8.722016947678465
0,X59,-79454472.30482101,-79469552.3190361,-79469552.3190361,-79469550.79543972,-79469550.79543972,-79454472.30482101,-79454503.37402156,-79454472.30482101,-79469552.3190361,-79469583.38823664
0,X10,88.69655115438523,63.913751799871356,67.82271315896972,67.82271315896972,64.53283095529906,87.6973960402935,89.13988348310471,72.20336521523228,85.47938308986316,85.92271541858264
0,X187,6.8996639226096645,6.8996639226096645,6.8996639226096645,6.8996639226096645,6.8996639226096645,6.8996639226096645,6.8996639226096645,6.8996639226096645,6.8996639226096645,6.8996639226096645
0,X245,6.088352314354072,6.416691019678897,6.214258856417291,6.253828384923759,6.263840880401998,6.140677222084095,6.09678344294962,6.177505277552138,6.0394103345209444,6.146639663093577
0,X87,37.40559542143134,50.66092515574741,42.98973139605868,41.92470226896303,39.53571517695893,29.307124723483096,14.13889698208636,35.99603727988526,37.515970021255555,37.18033862397461
0,X242,7.412275330442344,7.18516821567145,7.18516821567145,7.18516821567145,7.162798042702553,7.18516821567145,7.412275330442344,6.503247245664678,7.18516821567145,7.18516821567145
0,X376,15.151406518508999,10.362588904329145,19.04758078067926,-6.198386333193435,11.619067265929203,11.619067265929203,14.44554028719102,14.523778815534959,9.845703862007428,18.144662551180566
0,X166,12.836056273666683,12.19568684299758,12.556813829143838,12.19568684299758,12.19568684299758,12.556813829143838,13.284908969403862,12.923781983257603,12.19568684299758,12.10796113340666
0,X472,6.321302012675587,6.328455815962662,6.328455815962662,6.328455815962662,6.328455815962662,6.328455815962662,6.328455815962662,6.331925104560307,6.321302012675587,6.328455815962662
0,X275,48.938050737258095,51.11488873116457,51.11488873116457,-2.2828408967522,-11.660123924236657,25.09119037550659,8.960008399405224,29.969661620384755,95.82314487042024,105.68306009481101
0,X126,9.716660268425109,3.409812777010874,3.7260161817201722,3.1163004749809136,3.402736228270412,3.1166768516995833,9.716660268425109,7.630050333174265,3.735959480183688,3.0911792220205383
0,X120,14.640454081078994,32.46555127997452,29.215419835850373,22.34475981848936,31.504101067881308,34.356333044278834,19.116853191124797,16.39871181787522,30.172328319618124,25.853348578051733
0,X313,5.590400623830532,5.660282043819705,5.660282043819705,5.660282043819705,5.653391539063406,5.596899057902848,5.589019596141574,5.589019596141574,5.660282043819705,5.660282043819705
0,X201,8.972254737223922,7.020064055430936,7.031331452958726,6.762863969665957,6.445461000276082,6.338319970689508,8.972254737223922,8.64179979118004,6.934250840868967,7.468469452635669
0,X110,13.827216826623939,7.200606510130195,7.200606510130195,7.200606510130195,7.375223418153536,7.375223418153536,11.051582272893494,11.039225593868833,7.200606510130195,7.200606510130195
0,X408,8.319736208095886,7.602930052411095,7.532308644404197,7.532308644404197,7.532308644404197,7.616705895900507,7.863661458138622,8.249114800088988,7.602930052411095,7.532308644404197
0,X62,7.042473979302297,7.042473979302297,7.042473979302297,7.042473979302297,7.042473979302297,7.042473979302297,7.042473979302297,7.042473979302297,7.042473979302297,7.042473979302297
0,X419,3.7463955518450742,3.7463955518450742,3.759868678751102,3.7463955518450742,3.7463955518450742,3.7463955518450742,3.759868678751102,3.7463955518450742,3.7973116885872167,3.759868678751102
0,X460,3.7367393709445698,3.723395917665011,3.723395917665011,3.723395917665011,3.723395917665011,3.723395917665011,3.723395917665011,3.7367393709445698,3.723395917665011,3.723395917665011
0,X367,4.146713341517676,4.179432432018523,4.179432432018523,4.179432432018523,4.146548247866581,4.146548247866581,4.189051922977413,4.444807845934004,4.179432432018523,4.179432432018523
0,X143,6.474685070465807,5.575814801402729,5.413959961900744,5.481368952016297,5.624472249420358,5.658189757435287,5.99937292311095,5.6796637402053785,5.68610041801772,5.370452057263348
0,X312,4.619365066202448,3.5280649068627485,3.5280649068627485,4.458207266733442,3.996457163710665,3.5280649068627485,4.619365066202448,3.527058412679655,3.527058412679655,4.5580678124571685
0,X410,4.63907467571849,4.63907467571849,4.63907467571849,4.63907467571849,4.63907467571849,4.639167865828261,4.63947161475785,4.63907467571849,4.63947161475785,4.63907467571849
0,X389,8.081968736702919,7.548499127514023,7.0753524609896035,7.548499127514023,7.548499127514023,6.370448084584282,7.7068023334949425,8.081968736702919,6.9640096043061614,7.548499127514023
0,X300,8.295141784537584,8.563437924519677,8.563437924519677,9.011428718689189,8.29046335694243,8.507343587027318,8.28681645254503,7.829299499589245,8.563437924519677,8.755430975341707
0,X61,61.226986983291,61.226986983291,61.226986983291,61.226986983291,61.226986983291,61.226986983291,50.939571429316814,61.226986983291,61.226986983291,51.80594043482024
0,X470,8.94914600062152,8.945545392233692,8.945545392233692,8.907081946760774,8.924034370630784,8.945545392233692,8.94914600062152,8.98019040785216,8.945545392233692,8.945545392233692
0,X445,9.458702497773169,9.991576933078468,9.991576933078468,9.586804524498392,9.458702497773169,9.458702497773169,9.40682086102055,9.40682086102055,9.93969529632585,9.679047339565473
0,X158,6.725422007907076,6.824020150464964,6.824020150464964,6.824020150464964,6.824020150464964,6.824020150464964,6.725422007907076,6.725422007907076,6.824020150464964,6.824020150464964
0,X421,7474396.82127411,7473844.84471297,7473844.813221105,7473844.880269953,7473844.654602882,7473845.154633454,7474396.7232805835,7474396.957056922,7473844.811285329,7473844.779793465
0,X105,3.4976715772195135,10.36224004680389,10.958605564339607,10.998676873875594,10.998778318278145,10.887485841457966,3.6341618889532543,5.638805385855499,11.679704219534917,9.827644360607232
0,X32,11.444039162697244,11.446764136716077,11.439446397174123,11.413397972528033,11.413397972528033,11.446764136716077,11.439446397174123,11.446764136716077,11.444039162697244,11.446764136716077
0,X178,8.871798598201492,9.427847706973449,9.554008988321964,9.22715420794527,8.828265061131022,9.200764406528668,8.564201688903827,8.852777993303473,9.904793768801252,9.496985140954484
0,X308,7.157572552471858,7.013526232169651,6.771934331070454,6.854039296402775,6.664025121715322,7.147537482329675,6.857888484240357,7.103097217958864,6.718098785993422,6.900285629336067
0,X217,99.1993468875561,99.8242597757135,99.8242597757135,99.8242597757135,99.64566810581755,99.64566810581755,99.58230031866768,99.1993468875561,99.8242597757135,99.8242597757135
0,X229,9.843329517722376,8.78446579539036,8.669549664694584,9.55084524907263,9.55084524907263,9.661907291380636,9.843329517722376,9.882736283386363,8.78446579539036,8.753395682949392
0,X358,5.349258743650667,5.349258743650667,5.349258743650667,5.349258743650667,5.349258743650667,5.349258743650667,5.349258743650667,5.349258743650667,5.207118401998402,5.207118401998402
0,X31,12.08267706958736,12.08267706958736,11.719397236876123,11.659046331639253,11.336586685126004,11.659046331639253,11.652530693378226,12.06327897648248,11.612237338379165,12.03920183211192
0,X148,6.846133567798617,6.796912960233212,6.796912960233212,6.796912960233212,6.796912960233212,6.796912960233212,6.796912960233212,6.846133567798617,6.807902607533985,6.796912960233212
0,X397,8.477113458077975,8.449571381084462,8.424743502152,8.392605894504403,8.477113458077975,8.501941337010438,8.477113458077975,8.477113458077975,8.449571381084462,8.424743502152
0,X363,7.064488049376732,7.645586303096708,7.645586303096708,7.064488049376732,7.645586303096708,7.645586303096708,7.645586303096708,7.645586303096708,7.645586303096708,7.064488049376732
0,X165,6.763731290480195,6.519762877580301,6.519762877580301,6.868349500053186,6.519762877580301,6.519762877580301,7.176488404331295,6.763731290480195,6.431004305605723,6.431004305605723
0,X30,84.45613598766572,84.45613598766572,84.45613598766572,84.45613598766572,84.45613598766572,84.45613598766572,84.45613598766572,84.45613598766572,84.45613598766572,84.45613598766572
0,X88,11.144051024376072,7.459561683168214,7.459561683168214,7.3358516743521,7.238493306942471,4.285881606468975,9.538462618425033,12.123665151752455,6.550359632116064,5.980541566504398
0,X296,6.080669345068708,4.132771380985058,4.18642799981615,4.498521367912347,4.313201363799947,4.555328299759492,6.059516843362034,5.583380994641691,4.317200206329203,4.493010074886222
0,X219,3.187565495771953,2.9793756743257105,2.9793756743257105,3.0085783962953365,3.0014111087133055,3.158362773802327,3.303539591218665,3.158362773802327,2.9793756743257105,2.9793756743257105
0,X116,8.28006030550318,13.02482715068707,11.288351037871484,12.118241498396838,13.996817415176388,11.801682555961673,11.382570774440104,13.381795769126548,14.594597531668748,10.467182334944509
0,X68,97.46178210655718,53.02422123875055,98.66103986813863,97.26999449588152,98.46079584201955,97.61184093057136,57.32302366194195,98.36135293873376,90.09259449932684,93.30023073795158
0,X431,7.369426084035699,7.360245299524399,7.351096722481699,7.360245299524399,8.434281943831737,7.562237513997013,7.369426084035699,6.819112254729954,6.923151260895083,7.322647517104391
0,X302,3.3092189444312488,3.3092189444312488,3.3092189444312488,3.3092189444312488,3.3092189444312488,3.3092189444312488,3.3092189444312488,3.3092189444312488,3.3092189444312488,3.3092189444312488
0,X314,3.943640107668244,4.048867425167442,4.048867425167442,4.048867425167442,4.042556520874935,4.042556520874935,3.943640107668244,4.042556520874935,4.204323337103051,4.184491791026159
0,X124,5.778945531962003,27.066879376388123,27.03414258820372,28.578951336194873,29.801417162293102,27.07626848615344,9.799361684384838,20.518865370687333,23.47669015020855,22.19550449705796
0,X405,-368415520.15170825,115207314.75144774,115207314.75144774,-370009130.85835457,-65046910.70443408,-370009130.85835457,-70698324.1336381,-374445361.77250445,109345858.2088176,-66974740.28932362
0,X315,8.805403419072393,8.924693048943425,8.95620148981475,0.5983599551143037,8.865934603209574,8.865934603209574,8.836911859943719,0.42326280668935756,9.419543103649417,8.95620148981475
0,X51,355.0422330768426,355.0422330768426,355.0422330768426,355.0422330768426,355.0422330768426,355.0422330768426,355.0422330768426,355.0422330768426,355.0422330768426,369.0570214147736
0,X176,7.110404834013372,7.058281458337939,7.058281458337939,7.058281458337939,6.7960722807706855,6.849876353101553,6.640789554053154,7.344849062095273,7.497609618862506,7.497609618862506
0,X396,4.430342304795494,4.2027350244462465,4.369356640233695,4.203537927522965,4.171944497506835,4.047322113890208,4.692677871440517,4.675178520816405,4.221432656340531,4.124737787311017
