meter_id,X2018_7_1_1h,X2018_7_1_2h,X2018_7_1_3h,X2018_7_1_4h,X2018_7_1_5h,X2018_7_1_6h,X2018_7_1_7h,X2018_7_1_8h,X2018_7_1_9h,X2018_7_1_10h,X2018_7_1_11h,X2018_7_1_12h,X2018_7_1_13h,X2018_7_1_14h,X2018_7_1_15h,X2018_7_1_16h,X2018_7_1_17h,X2018_7_1_18h,X2018_7_1_19h,X2018_7_1_20h,X2018_7_1_21h,X2018_7_1_22h,X2018_7_1_23h,X2018_7_1_24h,X2018_7_1_d,X2018_7_2_d,X2018_7_3_d,X2018_7_4_d,X2018_7_5_d,X2018_7_6_d,X2018_7_7_d,X2018_7_8_d,X2018_7_9_d,X2018_7_10_d,X2018_7_m,X2018_8_m,X2018_9_m,X2018_10_m,X2018_11_m
X5,6.8538653561585265,6.662421479883801,6.535229176285932,6.450732413279355,6.394607083226657,6.357334733993708,6.332590299243176,6.316170735916389,6.305283097661342,6.298071455519828,6.293302533995724,6.2901568144093885,6.288089721871926,6.286739383229028,6.285865331682685,6.285307775658815,6.2849605327349005,6.284753044078811,6.284638422939673,6.2845855128011285,6.284573609978374,6.284588956753458,6.284622411043457,6.284667897881545,152.96140292843967,151.9731559931862,151.49595972602887,151.27573472894048,151.1847224259414,151.15868205661155,151.16531148179743,151.18836823819268,151.21968513869547,151.2551554820069,4700.315535892411,4734.280820976538,4617.861104375921,4809.298794736005,4690.459143500218
X7,1.2588110628202414,1.275497277890412,1.2897725057467055,1.3019851093534633,1.3124331167938517,1.3213714941447718,1.3290183674958185,1.3355603459502108,1.3411570755065954,1.34594513495156,1.3500413688355726,1.3535457388680243,1.3565437633148891,1.359108603928399,1.3613028513367513,1.363180052463285,1.3647860172492279,1.366159936568385,1.367335338614604,1.3683409071010446,1.3692011812380303,1.3699371545712697,1.3705667872940872,1.3711054445357804,50.64359575790896,45.398679703922795,42.73659755344356,41.390173920571115,40.7139278521952,40.37906061574557,40.21808685628053,40.14569193800244,40.11841781000403,40.1141275649305,1268.28182801867,1265.2201427093432,1242.3159024302981,1302.2327223314005,1278.134527888542
X10,2.1667542791757057,2.297002151837447,2.4086263997215207,2.5042899407917387,2.5862749329737023,2.656537217516807,2.716752977716663,2.768358726092552,2.812585573957572,2.850488600919381,2.8829720249529496,2.9108107735048225,2.9346689702310513,2.9551157783900748,2.972638978851923,2.9876566066419405,3.000526923621452,3.0115569652145195,3.0210098650722683,3.0291111324126185,3.0360540317882028,3.042004193622685,3.0471035655048464,3.0514737985028604,85.93226101614987,73.93354588230629,73.93354588230629,73.93354588230629,73.93354588230629,73.93354588230629,73.93354588230629,73.93354588230629,73.93354588230629,73.93354588230629,2303.9386374853384,2291.9399223514947,2218.0063764691886,2291.9399223514947,2218.0063764691886
X16,3.2945169569540638,3.381435934882641,3.4549431024782447,3.517107934793325,3.569680581831261,3.614141141180424,3.6517413277606057,3.6835397138259194,3.710431531349285,3.7331738758262847,3.7524070210706,3.768672445084516,3.78242807449363,3.7940611767280994,3.803899262908871,3.8122193083919673,3.8192555505602948,3.8252060833971573,3.830238434500984,3.8344942815530847,3.8380934410229197,3.84113724140642,3.843711375965404,3.845888315282343,120.51716099639488,115.80751881958344,113.78922203352523,112.94181266264857,112.60380552001835,112.48741714856796,112.46744547303254,112.48942051167514,112.52964474267633,112.57780840417324,3514.788137723185,3552.0226535543316,3487.105397593704,3654.661834806082,3586.433637514843
X18,2.500809500356587,2.510077757909314,2.517351425014771,2.523059562432828,2.5275389347149195,2.5310538642454525,2.5338118144364774,2.5359756207869104,2.5376730908915706,2.5390045393710556,2.5400487019461955,2.5408673773228783,2.541509070550771,2.5420118526510938,2.542405605103541,2.5427137815166616,2.542954790341429,2.5431430801462382,2.543289991436,2.543404425234548,2.543493367846803,2.5435623027381937,2.54361553381378,2.5436564391560896,64.32930449635207,63.2123211113752,62.6035065038277,62.27167056844277,62.09080255600074,61.992219990231355,61.93848731443944,61.909200184152,61.89323716001757,61.884536473503886,1923.4941386041103,1918.0974895389595,1856.2233769379113,1918.0974895025083,1856.2233769379113
X20,0.5136206009059202,0.38165406644767474,0.30884946712890204,0.2686839077033484,0.24652497572565807,0.23430011757816974,0.22755578726131712,0.2238350085926368,0.22178229271857697,0.22064983017919354,0.22002506207596345,0.21968038384667182,0.21949022836156723,0.21938532150803697,0.2193274454603828,0.2192955158315802,0.21927790057903973,0.2192681824227786,0.21926282101448208,0.21925986317987334,0.21925823137250322,0.21925733112091872,0.2192568344612454,0.21925656045913822,10.89625799098404,63.06061639899038,13.188558631858648,61.20775763125347,15.312465015399596,59.516452219667016,17.281381037055695,57.97384079283954,19.107643665077354,56.56808756339246,1185.4768395646506,1292.5066090817727,1326.3051527264058,1454.4549001500698,1488.827802452614
X26,1.1229481697065975,1.2465701718985471,1.3263843447669594,1.3779148334964457,1.4111845044492173,1.4326644289094008,1.4465325298434362,1.4554862030219942,1.4612669702495875,1.4649992116518806,1.4674088616752377,1.468964605961097,1.4699690423977259,1.4706175375035078,1.471036225921099,1.4713065440614548,1.4714810697801886,1.471593748960577,1.4716664981105887,1.4717134672029195,1.4717437918958405,1.4717633704517614,1.471776010970594,1.471784172078951,34.51161186855769,35.21422539489158,35.309867178884396,35.32288621495826,35.32465840377801,35.324899639242375,35.32493247691103,35.3249369468694,35.32493755533305,35.324937638158886,1094.1315839909364,1095.0730671875074,1059.7481295362975,1095.0730671875074,1059.7481295362975
X30,5.367225812715512,5.114352965856872,4.892236757660524,4.69713629291548,4.525765677268718,4.375238675984903,4.243020103798629,4.126883127164015,4.024871759783441,3.9352679197627527,3.8565624935674556,3.787429919437227,3.7267058621910047,3.673367603420308,3.6265168168011916,3.5853644384255428,3.549217377336891,3.517466842448733,3.489578089246592,3.4650814135871206,3.443564240911245,3.4246641776373767,3.408062907705815,3.3934808314795615,124.60490122064161,115.73237261094981,113.51966191876726,113.0199865660304,112.9609373851405,113.01522586801376,113.09866701327529,113.18960679311341,113.28247536833099,113.37584006741989,3548.298019690428,3621.935566962242,3590.68483622393,3798.8130945672133,3761.8566371319657
X31,0.21791211359971846,0.2763868539596335,0.32278043618430763,0.3595888847278956,0.38879253357795973,0.4119625703467716,0.43034556784904826,0.4449305510556174,0.45650220769700894,0.4656831053044844,0.472967186010565,0.4787463411652302,0.48333149551062515,0.4869693352654764,0.4898555801080884,0.4921455131048333,0.49396233510557375,0.49540379308144755,0.4965474390166924,0.49745480228852773,0.49817470001360425,0.49874586346120786,0.49919902183706427,0.49955855554754663,11.242112643540548,11.326302513800758,11.401266996121958,11.468016993387856,11.527452635401719,11.580375417218894,11.627499007380752,11.66945887180009,11.706820843076937,11.740088750802789,365.50352334427174,372.13629053115733,360.3075073059321,372.3228655668442,360.31259842375397
X32,0.16631540749697615,0.24341781854171035,0.3025797910653523,0.34797576436192557,0.38280885568117917,0.4095368705852466,0.43004572448410183,0.44578251188691714,0.45785761266937625,0.46712303992427195,0.4742325575806771,0.4796878096609338,0.48387371603284257,0.4870856321636847,0.4895501892547837,0.49144128522611397,0.49289235486686095,0.4940057849276402,0.49486013847858945,0.4955156982804407,0.49601872030607125,0.49640469753889577,0.49670086434008526,0.4969281180915175,11.489236425160989,11.511239930325475,11.532139871695126,11.551991597408348,11.570847679673022,11.588758053990523,11.605770151397095,11.621929024072802,11.63727746465067,11.651856119542016,362.79389870096,368.35195688149605,357.5555034518428,369.70530851093713,357.82638757805114
X35,0.0060123875094156495,0.006016455851810624,0.006016455851810624,0.006016455851810624,0.006016455851810624,0.006016455851810624,0.006016455851810624,0.006016455851810624,0.006016455851810624,0.006016455851810624,0.006016455851810624,0.006016455851810624,0.006016455851810624,0.006016455851810624,0.006016455851810624,0.006016455851810624,0.006016455851810624,0.006016455851810624,0.006016455851810624,0.006016455851810624,0.006016455851810624,0.006016455851810624,0.006016455851810624,0.006016455851810624,0.1417815990425414,0.14194716176675606,0.1421018140427437,0.1422462748601264,0.1423812158276977,0.14250726429578053,0.14262500627282418,0.14273498914979998,0.14283772424506166,0.14293368918150126,4.439595394763651,4.46906264132934,4.328334210191863,4.473049536003607,4.328811310064534
X37,3.909421254779756,3.887807399999526,3.869119724986351,3.8529620705119867,3.8389919111460467,3.8269130940739644,3.816469560966065,3.8074399198079187,3.7996327516204387,3.792882552577079,3.787046225495251,3.782000046325233,3.777637041329298,3.773864719349997,3.7706031110940406,3.767783073866653,3.7653448258185223,3.763236678632919,3.7614139417872674,3.7598379751606554,3.7584753699035556,3.7572972402050433,3.7562786109437183,3.755397888241169,124.12890984472924,121.31807209254498,120.70263374035841,120.61746766049575,120.66038245867098,120.7342336496677,120.81555715359252,120.89868550466994,120.98224979483017,121.06591938082313,3773.6436177421097,3849.050646394611,3801.4760755104326,4007.3332429936168,3954.6527818965674
X41,2.3957830882803095,2.359507233652075,2.327546006216436,2.299386226945584,2.274575754000514,2.2527162230064204,2.233456650795134,2.216487799914391,2.201537213418801,2.1883648402196365,2.1767591807527493,2.1665338910783043,2.1575247908867445,2.149587227370631,2.1425937526359005,2.136432077360354,2.1310032678427135,2.1262201574935222,2.1220059472623105,2.1182929725290696,2.115021616660874,2.1121393537893898,2.109599905439823,2.1073624974698837,45.733926975012345,45.47678003376305,45.36961115220599,45.32012863564764,45.292834142548145,45.27407387387103,45.25859614122633,45.244380977067145,45.23065143718288,45.21710868394749,1399.874480798699,1386.3284811477265,1329.3234144774979,1360.939908772436,1304.7538283078618
X42,4.527113951141527,3.7774549996546662,3.1632258409599623,2.6599603778550156,2.247612440983258,1.9097573058556208,1.6329374599796505,1.406126560563111,1.220290231049407,1.06802620204566,0.9432694626657837,0.8410506778186067,0.7572982486707277,0.6886761319173589,0.6324509578463063,0.5863831542155626,0.5486377391692908,0.5177112298780051,0.49237175551346357,0.4716099891264572,0.4545989439363559,0.440661032630275,0.4292410775713571,0.4198841968534545,47.72919131780989,43.1402314556619,41.5016957311047,40.95171410924122,40.803352722039655,40.80316845574621,40.857653892982775,40.93230962685989,41.01440715830125,41.09925032863798,1301.8676577286649,1373.2040100341767,1408.0074158158038,1536.6779826518182,1566.208034478038
X43,0.4020734229928992,0.4699955238080056,0.5209578329295779,0.5591951212324312,0.5878847595545028,0.6094107459302119,0.6255618066109154,0.6376800323014291,0.6467724007092623,0.6535944524992765,0.6587130738021199,0.6625536022601818,0.6654351709413792,0.6675972270633765,0.6692194291317042,0.6704365758670328,0.6713498074577484,0.6720350099186134,0.6725491209252286,0.6729348611147619,0.6732242840057459,0.6734414395215527,0.6736043724460528,0.6737266218753962,15.453972274030422,16.68741477461866,15.835678298869736,16.423833015263263,16.017690998025145,16.29814669032615,16.104481932665976,16.23821442371244,16.14586732154698,16.20963632197183,501.25965015647864,501.6912477730926,485.50765481394285,501.6912433077887,485.50765481398906
X44,0.4687156136374663,0.8690216605173953,1.168544728143678,1.3926584250001444,1.5603481776349586,1.6858195501264603,1.7797016452905314,1.8499475318013583,1.9025079754415253,1.941835548526184,1.9712618223095202,1.9932795956134528,2.009754068216841,2.022080848214676,2.03130417868316,2.0382053990299007,2.043369134888332,2.0472328237253707,2.0501237716434533,2.0522868805835275,2.0539053947938193,2.055116424067651,2.0560225587761085,2.056700560644117,54.24705324270576,52.133773737915874,50.95614211192954,50.299903198250625,49.93421200728436,49.73042944522838,49.61687097397187,49.55359016002974,49.518326728170635,49.498676070269504,1544.4729146392099,1533.692240053284,1484.218296685789,1533.6922399086486,1484.218296685789
X47,0.39094499867832644,0.3060693200425728,0.2451884221604233,0.20151885996648558,0.17019490239441198,0.1477263849950487,0.131609830343105,0.12004950665853249,0.11175734455700229,0.10580941834021172,0.1015430007464389,0.09848272084029777,0.09628759743803153,0.09471304644957214,0.0935836289358693,0.09277350342732239,0.09219240446999645,0.09177558510726463,0.091476602672418,0.09126214407394753,0.091108313998674,0.09099797245850061,0.09091882502607436,0.0908620529704204,87.25080220148087,133.76973457868968,175.48150107073536,212.89783949438848,246.47601157814455,276.62460211189887,303.7087007590332,328.0545322484279,349.95359366807844,369.6663513308897,12624.816508451044,17678.385832456424,18464.278949410873,20370.491505645954,20959.127174977322
X50,6.460095463586748,6.105651604874488,5.801975405966352,5.541795319567512,5.31888131576379,5.127895703530452,4.964265319356561,4.824072022532805,4.703958875004977,4.60104975926331,4.512880509512542,4.437339907053886,4.372619127009285,4.317168425886349,4.269660032864721,4.22895635623323,4.194082743678775,4.164204144170217,4.138605112604477,4.116672678424756,4.097881667998736,4.081782129300143,4.067988557776783,4.05617066541775,173.1333944314181,161.55122838083162,156.8876717673922,155.06617116921328,154.4121425127963,154.23769298060586,154.26024701498233,154.36372701815,154.50045013736337,154.65082900615792,4857.532936925954,4977.374398808516,4963.121762144938,5279.74390962439,5255.737417773236
